TJ노래방 번호	URL	제목	가수	구분	비고	유튜브 검증
028789	https://www.youtube.com/watch?v=gJX2iy6nhHc	_灰色と青(잿빛과푸름) 	米津玄師(요네즈 켄시) (+菅田将暉 스다 마사키)	일본어		
027944	https://www.youtube.com/watch?v=0t5yaysD3a8	_前前前世(전전전세) (映画'君の名は。너의이름은 OST)	에케(EKE)	일본어		
028886	https://www.youtube.com/watch?v=zSOJk7ggJts	_カタオモイ(짝사랑/카타오모이) 	Aimer	일본어		
028397	https://www.youtube.com/watch?v=2-zPY0vrpjQ	_天ノ弱(천성의약함) 	164(Feat.GUMI)	일본어		
028942	https://www.youtube.com/watch?v=GJI4Gv7NbmE	_秒針を噛む(초침을깨물다) 	ずっと真夜中でいいのに。(계속 한밤중이면 좋을텐데)	일본어		
068392	https://www.youtube.com/watch?v=UDZd-rUxVa4	_寄り酔い(취기로다가가다) 	和ぬか(Wanuka)	일본어		
027966	https://www.youtube.com/watch?v=7-pLdCf-q_k	_チュルリラ・チュルリラ・ ダッダッダ!(츄루리라・츄루리라・땃땃따!)	くらげP(쿠라게P) Feat.結月ゆかり(유즈키 유카리)	일본어		
027392	https://www.youtube.com/watch?v=J5Z7tIq7bco	_奏,かなで(카나데) 	スキマスイッチ(스키마스위치)	일본어		
068175	https://www.youtube.com/watch?v=Tg-I7h_BWd4	_竈門炭治郎のうた(카마도탄지로의노래) (鬼滅の刃 귀멸의칼날 ED)	椎名豪(Feat.中川奈美)	일본어		
027982	https://www.youtube.com/watch?v=lZQDnihp7Tg	_恋(코이) (ドラマ'逃げるは恥だが役に立つ 도망치는건부끄럽지만도움이된다 OST)	라온(Raon Lee)	일본어		
028750	https://www.youtube.com/watch?v=-tKVN2mAKRI	_打上花火(타상연화) (打ち上げ花火、下から見るか? 横から見るか? 쏘아올린불꽃,밑에서볼까?옆에서볼까? OST)	DAOKO X 米津玄師(요네즈 켄시)	일본어		
027979	https://www.youtube.com/watch?v=WUVmdMxZpzg	_テロル(Terror,테러) 	하양복숭아	일본어		
028720	https://www.youtube.com/watch?v=1oMxrHXzOsY	_ピースサイン(피스사인) (僕のヒーローアカデミア 나의히어로아카데미아 OP)	米津玄師(요네즈 켄시)	일본어		
027964	https://www.youtube.com/watch?v=QA9o7ybT4nc	_ホシアイ(호시아이) 	라온(Raon Lee)	일본어		
027457	https://www.youtube.com/watch?v=_q2ki8ckex4	_紅蓮の弓矢(홍련의화살) (進撃の巨人 진격의거인 OP)	Linked Horizon	일본어		
068047	https://www.youtube.com/watch?v=AU4kC_tYXGE	_紅蓮華(홍련화) (鬼滅の刃 귀멸의칼날 OP)	LISA	일본어		
068350	https://www.youtube.com/watch?v=LqkAZcpMTbw	_廻廻奇譚(회회기담) (呪術廻戦 주술회전 OP)	Eve	일본어		
027817	https://www.youtube.com/watch?v=UgK6n1KKUxY	_About Me	GUMI	일본어		
027860	https://www.youtube.com/watch?v=WhoOFDIyo7M	_Blessing	설레임	일본어		
025589	https://www.youtube.com/watch?v=MeIOXQRkjQI	_Butter-Fly(デジモンアドベンチャー 디지몬어드벤처 OP)	설레임	일본어		
06899	https://www.youtube.com/watch?v=2JGl6UzfPkE	_Driver's High(GTO OP)	L'Arc~en~Ciel	일본어		
06773	https://www.youtube.com/watch?v=QhOFg_3RV5Q	_Endless Rain	X-JAPAN	일본어		
068068	https://www.youtube.com/watch?v=CWw3RewLENc	_FIRE BIRD(BanG Dream! OST)	Roselia	일본어		
028983	https://www.youtube.com/watch?v=Uh6dkL1M9DM	_Flamingo	米津玄師(요네즈 켄시)	일본어		
026235	https://www.youtube.com/watch?v=WWB01IuMvzA	_God knows…(涼宮ハルヒの憂鬱 스즈미야하루히의우울 OST)	涼宮ハルヒ(스즈미야 하루히) (平野綾 히라노 아야)	일본어		
028790	https://www.youtube.com/watch?v=yyzYr21MumM	_Hello Mr.my yesterday(名探偵コナン 명탐정코난 ED)	Hundred Percent Free	일본어		
027783	https://www.youtube.com/watch?v=lA0a22MM6m4	_Last Stardust(Fate/stay night UBW OST)	Aimer	일본어		
028822	https://www.youtube.com/watch?v=SX_ViT4Ra7k	_Lemon(ドラマ'アンナチュラル 언내추럴 OST)	米津玄師(요네즈 켄시)	일본어		
028686	https://www.youtube.com/watch?v=Dx_fKPBPYUI	_LOSER	米津玄師(요네즈 켄시)	일본어		
027021	https://www.youtube.com/watch?v=sh6k9FXh2EA	_Only my railgun (とある科学の超電磁砲 어떤과학의초전자포 OP)	fripSide	일본어		
028660	https://www.youtube.com/watch?v=lzAyrgSqeeE	_Orion(3月のライオン 3월의라이온 ED)	米津玄師(요네즈 켄시)	일본어		
068058	https://www.youtube.com/watch?v=Ocq3Y6DH4D0	_Pretender	Official髭男dism(오피셜히게단디즘)	일본어		
028733	https://www.youtube.com/watch?v=MslES96hLeo	_RAIN(映画'メアリと魔女の花' 主題歌 메리와마녀의꽃 OST)	SEKAI NO OWARI	일본어		
027434	https://www.youtube.com/watch?v=mXHXZonToCU	_RPG (劇場版 クレヨンしんちゃん 짱구는못말려극장판 OST)	SEKAI NO OWARI	일본어		
025206	https://www.youtube.com/watch?v=p2bx9n-ybrU	_secret base ~君がくれたもの(당신이준것)~(あの日見た花の名前を僕達はまだ知らない 그날본꽃의이름을우리는아직모른다 ED)	ZONE	일본어		
027577	https://www.youtube.com/watch?v=dxNcus7lv-w	_Snow halation(ラブライブ! 러브라이브! OST)	설레임	일본어		
06598	https://www.youtube.com/watch?v=qlI7GAHnMfM	_TEARS	X-JAPAN	일본어		
028153	https://www.youtube.com/watch?v=Fve_lHIPa-I	_Unravel(東京喰種 도쿄구울 OP)	TK From 凛として時雨(린토시테시구레)	일본어		
27959	https://www.youtube.com/watch?v=2Y_D4h9mjR8	いかないで(가지말아줘) 	想太(소타) Feat.歌愛ユキ(카아이 유키)	일본어		
68300	https://www.youtube.com/watch?v=RhK3Oson3vo	感電(감전) (MIU404 OST)	米津玄師(요네즈 켄시)	일본어		
28293	https://www.youtube.com/watch?v=kySY6Jz0Mns	季節は次々死んでいく(계절은차례차례죽어간다) (東京喰種 도쿄구울 2nd ED)	amazarashi	일본어		
68387	https://www.youtube.com/watch?v=xrOa3PmbGkk	怪物(괴물) (BEASTARS OP)	YOASOBI	일본어		
68390	https://www.youtube.com/watch?v=VUXwWpbOitQ	群青(군청) 	YOASOBI	일본어		
27911	https://www.youtube.com/watch?v=OpdlZEWRqas	それがあなたの 幸せとしても(그것이당신의행복이라할지라도)	HeavenZ	일본어		
68049	https://www.youtube.com/watch?v=ra7m-t8jQsk	だから僕は音楽を辞めた(그래서나는음악을그만두었다) 	ヨルシカ(Yorushika)	일본어		
68061	https://www.youtube.com/watch?v=WYIvHVYRqKM	ただ君に晴れ(그저네게맑아라) 	ヨルシカ(Yorushika)	일본어		
28689	https://www.youtube.com/watch?v=gmq_wXzfu3g	金曜日のおはよう(금요일의아침인사) 	HoneyWorks(Feat.GUMI)	일본어		
26785	https://www.youtube.com/watch?v=FiIykXN4D9w	キセキ(기적/키세키) 	GReeeeN	일본어		
27357	https://www.youtube.com/watch?v=4ok7pWCt-Aw	からくりピエロ(꼭두각시피에로) 	40mP Feat.初音ミク(하츠네 미쿠)	일본어		
68414	https://www.youtube.com/watch?v=KuW3dZXrKN8	夢にエール！パティシエール♪(꿈빛파티시엘♪) OP	五條真由美(고조 마유미)	일본어		
28688	https://www.youtube.com/watch?v=NkClfbIYKXc	僕が死のうと思ったのは(내가죽으려고생각한것은) 	amazarashi	일본어		
27984	https://www.youtube.com/watch?v=SZGCEgFeUrI	アスノヨゾラ哨戒班(내일의밤하늘초계반) 	Orangestar(Feat.IA)	일본어		
28948	https://www.youtube.com/watch?v=QGaeZKCYf_Q	君はロックを聴かない(너는록을듣지않아) 	あいみょん(아이묭)	일본어		
27649	https://www.youtube.com/watch?v=OZEQof2yweI	君じゃなきゃダメみたい(네가아니면안될것같아) (月刊少女野崎くん 월간순정노자키군 OP)	オーイシマサヨシ(오오이시마사요시)	일본어		
28728	https://www.youtube.com/watch?v=HnEGaanDSkM	ツギハギスタッカート(누덕누덕스타카토) 	とあ(토아) Feat.初音ミク(하츠네 미쿠)	일본어		
25627	https://www.youtube.com/watch?v=nsni3v2HYKA	雪の華(눈의꽃) 	中島美嘉(나카시마 미카)	일본어		
76046	https://www.youtube.com/watch?v=_Khq6q47Zh8	東京キャスタ(동경캐스터) 	강지(GangG)너불(Nubul)	일본어		
28805	https://www.youtube.com/watch?v=hNtnt7oF2Rs	ドラマツルギー(드라마트루기) 	Eve	일본어		
68333	https://www.youtube.com/watch?v=ItQzY90s8Jk	ドライフラワー(드라이플라워) 	優里(유우리)	일본어		
27062	https://www.youtube.com/watch?v=DD5Gjh4Ia78	レイン(레인) (鋼の錬金術師 강철의연금술사 FULLMETAL ALCHEMIST OP)	シド(시드)	일본어		
28697	https://www.youtube.com/watch?v=R0Bpfo8Tk_E	ロメオ(로미오) (好きになるその瞬間を。~告白実行委員会~ 좋아하게되는그순간을 ~고백실행위원회~ OST)	LIPxLIP	일본어		
27670	https://www.youtube.com/watch?v=gKOFeXxMBSY	ロストワンの号哭(로스트원의호곡) 	鏡音リン(카가미네 린)	일본어		
28961	https://www.youtube.com/watch?v=ztJBq_ZBXQw	ロキ(로키) 	みきとP(미키토P) Feat.鏡音リン(카가미네 린)	일본어		
27239	https://www.youtube.com/watch?v=HRMumWO9eb0	ローリンガール(롤링걸) 	Wowaka Feat.初音ミク(하츠네 미쿠)	일본어		
25837	https://www.youtube.com/watch?v=Q1JwulBU7EU	丸の内サディスティック(마루노우치새디스틱) 	椎名林檎(시이나 링고)	일본어		
28927	https://www.youtube.com/watch?v=qaFWMp68w6s	マリーゴールド(마리골드) 	あいみょん(아이묭)	일본어		
28820	https://www.youtube.com/watch?v=xddhsckrh4w	お気に召すまま(마음에드시는대로) 	Eve	일본어		
27906	https://www.youtube.com/watch?v=L2z41Ya65AQ	心做し(마음짓기) 	蝶々P(쵸쵸P) (Feat.GUMI)	일본어		
68078	https://www.youtube.com/watch?v=VBA49inOYSc	言って。(말해줘) 	ヨルシカ(Yorushika)	일본어		
28676	https://www.youtube.com/watch?v=3fxFzC7wzJw	妄想感傷代償連盟(망상감상대상연맹) 	DECO*27 Feat.初音ミク(하츠네 미쿠)	일본어		
020406	https://www.youtube.com/watch?v=-gKiKpZ_Rio	Mongmetamong(몽메타몽) [AR only]	Pokemon	일본어	임의,무반주	
1226	https://www.youtube.com/watch?v=VQpGjJ1My9w	ばかみたい(바보같아) (龍が如く 용과같이 OST)	小山 力也(코야마리키야)	일본어	임의	
68381	https://www.youtube.com/watch?v=qcN0aIFbAcQ	夜に駆ける(밤을달리다) 	YOASOBI	일본어		
27425	https://www.youtube.com/watch?v=Cyk2onPLT2s	サクラミツツキ(벚꽃만월) (銀魂 은혼 OP)	SPYAIR	일본어		
27532	https://www.youtube.com/watch?v=FgEvpyDwjBg	変わらないもの(변하지않는것) (時をかける少女 시간을달리는소녀 OST)	奥華子(오쿠 하나코)	일본어		
68312	https://www.youtube.com/watch?v=Uqu0_quWjK4	炎(불꽃) (映画'鬼滅の刃無限列車編 귀멸의칼날 OST)	LISA	일본어		
27743	https://www.youtube.com/watch?v=1wzZNNCDFsQ	光るなら(빛난다면) (四月は君の嘘 4월은너의거짓말 OP)	Goose House	일본어		
28907	https://www.youtube.com/watch?v=PdE4h7ZDULQ	愛を伝えたいだとか(사랑을전하고싶다던가) 	あいみょん(아이묭)	일본어		
68057	https://www.youtube.com/watch?v=jnusvdyf-8s	愛にできることはまだあるかい(사랑이할수있는일이아직있을까) (映画'天気の子 날씨의아이 OST)	RADWIMPS	일본어		
27527	https://www.youtube.com/watch?v=Q5ePj7Ey11M	サムライハート(Some Like it Hot,사무라이하트) (銀魂 ED)	SPYAIR	일본어		
25752	https://www.youtube.com/watch?v=tfXtbSegDYM	さくらんぼ(사쿠란보) 	大塚愛(오오츠카 아이)	일본어		
68051	https://www.youtube.com/watch?v=LAW_NENrHEk	命に嫌われている。(생명에게미움받고있어) 	初音ミク(하츠네 미쿠)	일본어		
28700	https://www.youtube.com/watch?v=xodsF0nWVPI	シャルル(샤를) 	バルーン(벌룬) (Feat.Flower)	일본어		
28352	https://www.youtube.com/watch?v=6yI8-I3-7GM	世界は恋に落ちている(세계는사랑에빠져있어) 	CHiCO with honeyworks	일본어		
27737	https://www.youtube.com/watch?v=-Ez_3mKCx1E	シュガーソングと ビターステップ(슈가송과비터스텝) (血界戦線 혈계전선 ED)	Unison Square Garden	일본어		
27957	https://www.youtube.com/watch?v=LakF315VUDs	スパークル(스파클) (映画 '君の名は。너의 이름은 OST)	RADWIMPS	일본어		
28650	https://www.youtube.com/watch?v=wKcGQDspIps	時ノ雨、最終戦争(시간의비,최종전쟁) 	Orangestar(Feat.IA)	일본어		
28214	https://www.youtube.com/watch?v=-jVexJew7iA	シルエット(실루엣) (NARUTO-ナルト 질풍전 16th OP)	KANA-BOON	일본어		
28706	https://www.youtube.com/watch?v=r5Z6nMvwIqs	心臓を捧げよ!(심장을바쳐라!) (進撃の巨人 진격의거인 2nd OP)	Linked Horizon	일본어		
28363	https://www.youtube.com/watch?v=l5yuHpkhqr4	深海少女(심해소녀) 	ゆうゆ Feat.初音ミク(하츠네 미쿠)	일본어		
68406	https://www.youtube.com/watch?v=8C5xv64gG6k	たぶん(아마도) (映画'たぶん 아마도 OST)	YOASOBI	일본어		
27965	https://www.youtube.com/watch?v=0ZUoWfP0Kac	なんでもないや(Nandemonaiya,아무것도아니야) (映画'君の名は。너의 이름은 OST)	radwimpS	일본어		
28607	https://www.youtube.com/watch?v=aw61jT-LZ9Q	アイネクライネ(아이네클라이네) 	米津玄師(요네즈 켄시)	일본어		
26944	https://www.youtube.com/watch?v=986vckkJ_ks	悪ノ召使(악의하인) 	鏡音レン(카가미네 렌)	일본어		
28177	https://www.youtube.com/watch?v=CHzRgphd7BI	エアーマンが倒せない(에어맨이쓰러지지않아) 	Team.ねこかん[猫](네코칸[묘])	일본어		
27961	https://www.youtube.com/watch?v=XFM1qhs8zOM	エイリアンエイリアン(Ailee Ailee,에일리언에일리언)	ナユタン星人(나유탄 성인)	일본어		
27027	https://www.youtube.com/watch?v=QnOllcS68p4	恋愛サーキュレーション(연애서큘레이션) (化物語 이야기 OP)	千石撫子(센고쿠 나데코)	일본어		
28424	https://www.youtube.com/watch?v=qrm0UP6Rz0w	恋愛裁判(연애재판) 	40mP Feat.初音ミク(하츠네 미쿠)	일본어		
28318	https://www.youtube.com/watch?v=h_CopDTss8M	六兆年と一夜物語(육조년과하룻밤이야기) 	kemu(Feat.IA)	일본어		
27994	https://www.youtube.com/watch?v=M3uJSDR8AMc	名前を呼ぶよ(이름을부를게) (文豪ストレイドッグス 문호스트레이독스 ED)	ラックライフ(럭 라이프)	일본어		
27578	https://www.youtube.com/watch?v=vdzjNFCEbwk	イマジネーション(이메지네이션) (ハイキュー!! 하이큐!! OP)	SPYAIR	일본어		
27995	https://www.youtube.com/watch?v=_wt4nmFvzbw	さよならだけが人生だ(이별만이인생이다) 	伊東歌詞太郎(이토 카시타로)	일본어		
68095	https://www.youtube.com/watch?v=Wol-EJIkBIU	インフェルノ(인페르노) (炎炎ノ消防隊 불꽃소방대 OP)	Mrs. Green Apple	일본어		
27803	https://www.youtube.com/watch?v=mzSxZM6jwNk	自傷無色(자상무색) 	ねこぼーろ(사사노 마리이)	일본어		
25246	https://www.youtube.com/watch?v=a1eu9wtOZJo	残酷な天使のテーゼ(잔혹한천사의테제) (新世紀エヴァンゲリオン 신세기에반게리온 OP)	高橋洋子(타카하시 요코)	일본어		
28789	https://www.youtube.com/watch?v=K0UMYv5SMbE	灰色と青(잿빛과푸름) 	米津玄師(요네즈 켄시)	일본어		
27944	https://www.youtube.com/watch?v=0yvs3m2Zsd8	前前前世(전전전세) (映画'君の名は。너의이름은 OST)	RADWIMPS	일본어		
28886	https://www.youtube.com/watch?v=mbPbDUIUpYE	カタオモイ(짝사랑/카타오모이) 	Aimer	일본어		
28397	https://www.youtube.com/watch?v=vJZOcseoxj4	天ノ弱(천성의약함) 	164(Feat.GUMI)	일본어		
28942	https://www.youtube.com/watch?v=VbpX9iHTRNM	秒針を噛む(초침을깨물다) 	ずっと真夜中でいいのに。(계속 한밤중이면 좋을텐데)	일본어		
68392	https://www.youtube.com/watch?v=KuWltfLpszo	寄り酔い(취기로다가가다) 	和ぬか(Wanuka)	일본어		
27966	https://www.youtube.com/watch?v=mfmXdYAL2kg	チュルリラ・チュルリラ・ ダッダッダ!(츄루리라・츄루리라・땃땃따!)	くらげP(쿠라게P)	일본어		
27392	https://www.youtube.com/watch?v=V0q1lRuCVzY	奏,かなで(카나데) 	スキマスイッチ(스키마스위치)	일본어		
68175	https://www.youtube.com/watch?v=zAByIsfqtuY	竈門炭治郎のうた(카마도탄지로의노래) (鬼滅の刃 귀멸의칼날 ED)	椎名豪(Feat.中川奈美)	일본어		
27982	https://www.youtube.com/watch?v=zJv-1lhGlxg	恋(코이) (ドラマ'逃げるは恥だが役に立つ 도망치는건부끄럽지만도움이된다 OST)	星野源(호시노겐)	일본어		
28750	https://www.youtube.com/watch?v=RrscuN_S4K8	打上花火(타상연화) (打ち上げ花火、下から見るか? 横から見るか? 쏘아올린불꽃,밑에서볼까?옆에서볼까? OST)	DAOKO X 米津玄師(요네즈 켄시)	일본어		
27979	https://www.youtube.com/watch?v=_9w5dVtFZXQ	テロル(Terror,테러) 	Neru	일본어		
28720	https://www.youtube.com/watch?v=qxp6MVoJEFo	ピースサイン(피스사인) (僕のヒーローアカデミア 나의히어로아카데미아 OP)	米津玄師(요네즈 켄시)	일본어		
27964	https://www.youtube.com/watch?v=eWYDRlPiN1U	ホシアイ(호시아이) 	レフティーモンスターP(레프티 몬스터)	일본어		
27457	https://www.youtube.com/watch?v=HYEqRI3ZpWk	紅蓮の弓矢(홍련의화살) (進撃の巨人 진격의거인 OP)	Linked Horizon	일본어		
68047	https://www.youtube.com/watch?v=aXAjj4CajsE	紅蓮華(홍련화) (鬼滅の刃 귀멸의칼날 OP)	LISA	일본어		
68350	https://www.youtube.com/watch?v=xwCYcMIoqWA	廻廻奇譚(회회기담) (呪術廻戦 주술회전 OP)	Eve	일본어		
27817	https://www.youtube.com/watch?v=querzdYCKyE	About Me	GUMI	일본어		
27860	https://www.youtube.com/watch?v=UQyD9KnkRL4	Blessing	halyosy	일본어		
25589	https://www.youtube.com/watch?v=qe9LYiV1ses	Butter-Fly (デジモンアドベンチャー 디지몬어드벤처 OP)	和田光司(와다 코지)	일본어		
6899	https://www.youtube.com/watch?v=-sUt_SpSW6o	Driver's High(GTO OP)	L'Arc~en~Ciel	일본어		
6773	https://www.youtube.com/watch?v=VjKFRXSnmME	Endless Rain	X-JAPAN	일본어		
68068	https://www.youtube.com/watch?v=BIOh1GcT08w	FIRE BIRD (BanG Dream! OST)	Roselia	일본어		
28983	https://www.youtube.com/watch?v=NVC9Nhru2UI	Flamingo	米津玄師(요네즈 켄시)	일본어		
26235	https://www.youtube.com/watch?v=ckG5tnp1QYw	God knows…(涼宮ハルヒの憂鬱 스즈미야하루히의우울 OST)	涼宮ハルヒ(스즈미야 하루히)	일본어		
28790	https://www.youtube.com/watch?v=lc1FRPgBnbY	Hello Mr.my yesterday(名探偵コナン 명탐정코난 ED)	Hundred Percent Free	일본어		
27783	https://www.youtube.com/watch?v=6hXw7mquyqg	Last Stardust(Fate/stay night UBW OST)	Aimer	일본어		
28822	https://www.youtube.com/watch?v=FhZF3l_Opv0	Lemon (ドラマ'アンナチュラル 언내추럴 OST)	米津玄師(요네즈 켄시)	일본어		
28686	https://www.youtube.com/watch?v=JNKjXCeJCsc	LOSER	米津玄師(요네즈 켄시)	일본어		
27021	https://www.youtube.com/watch?v=RoeEI79UgqA	Only my railgun (とある科学の超電磁砲 어떤과학의초전자포 OP)	fripSide	일본어		
28660	https://www.youtube.com/watch?v=i6Jg9M8meKM	Orion (3月のライオン 3월의라이온 ED)	米津玄師(요네즈 켄시)	일본어		
